id	y	x	mean_alpha
9910	50.68	3.52	0.685136
9911	47.16	4.28	0.929935
9912	46.67	4.55	0.929935
9914	47.58	5.33	0.929935
9915	47.45	3.94	0.929935
9917	46.69	4.34	0.929935
9918	47.43	5.21	0.929935
9920	48.54	4.32	0.929935
9921	48.57	4.41	0.929935
9924	48.59	4.24	0.929935
9925	48.91	4.52	0.929935
9926	48.86	4.1	0.929935
9927	44.05	3.69	0.929935
9928	44.12	3.77	0.929935
9929	43.92	3.71	0.929935
9930	43.91	4.14	0.929935
9932	44.12	4.33	0.929935
9933	43.74	3.89	0.929935
9935	50.6	2.93	0.685136
9937	50.79	2.69	0.685136
9938	50.65	2.99	0.685136
9939	31.48	-7.45	1.003946
9941	40.92	-8.54	1.009429
9942	41.32	-1.34	1.009429
9943	39.73	-5.74	1.003946
9944	36.83	-6.36	1.003946
9945	41.8	-3.11	1.009429
9946	38.92	-6.34	1.003946
9947	40.74	-3.9	1.009429
9948	41.05	-3.54	1.009429
9949	42.69	-6.93	1.009429
9950	42.63	0.76	1.009429
9951	51.3333	82.5667	1.003119
9952	51.32	82.55	1.003119
9953	51.33	82.19	1.003119
9955	54.09	60.46	1.003798
9956	54.06	60.48	1.003798
9957	53.04	51.75	1.003798
9958	53.33	49.48	0.000000
9959	53.33	49.48	0.000000
9960	51.31	57.56	1.003798
9962	40.57	15.32	1.004461
9963	39.18	16.26	1.002928
9964	38.36	16.23	1.002928
9965	38.38	16.22	1.002928
9966	40.28	15.65	1.004461
9968	39.27	16.27	1.002928
9969	40.18	16.45	1.004461
9970	46.3716	11.2376	0.929935
9971	46.513	11.331	0.929935
9972	46.513	11.331	0.929935
9973	46.366	11.2832	0.929935
9974	46.3378	11.2928	0.929935
9975	46.3378	11.2928	0.929935
9976	46.2543	11.167	0.929935
9978	46.6297	10.817	0.929935
9979	46.36	11.23	0.929935
9980	38.62	16.17	1.002928
9981	38.76	16.24	1.002928
9982	39.01	16.47	1.002928
9983	41.62	12.87	0.929935
9984	41.62	12.87	0.929935
9985	41.43	23.65	1.004461
9986	41.59	25.2	1.004461
9987	41.43	23.5	1.004461
9988	41.7942	43.4767	1.003191
9990	41.8296	46.2831	1.003191
9991	41.2381	46.3728	1.003191
9993	38.6425	42.2394	1.004718
9995	48.14	9.4	0.929935
9996	48.52	8.8	0.929935
9997	48.56	9.16	0.929935
9998	48.43	8.82	0.929935
9999	48.53	9.06	0.929935
10001	48.52	9.05	0.929935
10002	48.53	9.04	0.929935
10004	44.46	25.74	1.004461
10005	46.11	21.95	1.004461
10006	44.6419	34.3814	0.000000
10008	41.45	70.05	1.005068
10009	41.45	70.05	1.005068
10010	41.45	70.05	1.005068
10011	39.8692	45.3622	1.004718
10012	38.9786	48.5594	1.004718
10013	38.7406	48.6131	1.004718
10014	38.6536	48.7992	1.004718
10015	37.29	71.3	0.000000
10017	44.34	21.46	1.004461
10018	44.84	20.16	1.004461
10020	49.17	16.5	1.004461
10022	48.0333	7.7667	0.929935
10027	48.02838	7.765567	0.929935
15591	48.3315333	14.72665	1.004461
15592	48.3314667	14.7158667	1.004461
15593	48.3314667	14.7158667	1.004461
19949	48.3268333	14.7181667	1.004461
19950	48.3268333	14.7181667	1.004461
19951	48.3268333	14.7181667	1.004461
